*SURE-Pulse File3*
Sample Type				:Tension Rect
Sample Name				:20141211-EXP-004-12INCH-185PSI-100.53FPS
In English				:TRUE
Date     				:12/11/2014
File path saved           ¥C:\Users\CameraLaptop\Dropbox\EXPONENT\S004\20141211-EXP-004-12INCH-185PSI-100.53FPS.txt
€SAMPLE/SHOT INFO

Sample Length(in)			:0.25
Sample Height(in)			:0.234
Sample Width(in)			:0.122
Sample Density(lb/in^3)			:0.298
Sample Youngs Modulus (psi*10^6)	:28
Sample Heat Capacity (BTU/(lb*F))	:0.2
Striker Bar Length(in) 			:24
Striker Bar Diameter(in)		:0.75
Striker Bar Speed(ft/s)			:33.38
Striker Bar Density(lb/in^3)			:0.298
Sample Notes 
¥¥
€BAR SETUP/MODULUS CALIBRATION
Bar Setup/Modulus Calibration name	:Exponent
Distance to Incident Strain Gauge(in)	:36
Voltage Calibrated of Incident Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Incident Gauge*10^3	:59.94
Gauge Factor of Incident Gauge		:2.15
Gauge Resistance of Incident Gauge	:120
Incident Bar Diameter(in)			:0.75
Incident Bar Density(lb/in^3)			:0.298

Distance to Transmission Strain Gauge(in):36
Voltage Calibrated of Transmission Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Transmission Gauge*10^3:59.94
Gauge Factor of Transmission Gauge	:2
Gauge Resistance of Transmission Gauge	:120
Transmission Bar Diameter(in)			:0.75
Transmission Bar Density(lb/in^3)			:0.298

Name of Incident Calibration File	:Manually entered
Name of Transmission Calibration File	:Manually entered
Young's Modulus Incident(psi)		:28
Young's Modulus Transmission(psi)	:28
¥CAMERA PRESENT¥
Camera Frames Per Second	:500000
€PULSE SELECTION
PULSE NOT SELECTED

€DATA
Time(μs)   Incident Bar (V)    Transmission Bar(V)
83.15143	2.870224	-0.01098767
83.20143	2.86534	-0.00610426
83.25143	2.854352	-0.01098767
83.30143	2.870224	-0.01098767
83.35143	2.860457	0
83.40143	2.854352	-0.00610426
83.45143	2.849469	0
83.50143	2.860457	-0.00610426
83.55143	2.860457	-0.01098767
83.60143	2.854352	0
83.65143	2.86534	-0.01098767
83.70143	2.854352	-0.00610426
83.75143	2.849469	-0.00610426
83.80143	2.860457	0
83.85143	2.854352	-0.02197534
83.90143	2.849469	-0.01098767
83.95143	2.844585	-0.01709193
84.00143	2.838481	-0.01098767
84.05143	2.82261	-0.01098767
84.10143	2.828714	-0.00610426
84.15143	2.838481	-0.00610426
84.20143	2.833598	-0.01098767
84.25143	2.817727	-0.01098767
84.30143	2.812843	-0.01098767
84.35143	2.82261	0
84.40143	2.812843	-0.01098767
84.45143	2.82261	-0.00610426
84.50143	2.817727	-0.00610426
84.55143	2.812843	-0.00610426
84.60143	2.817727	-0.01098767
84.65143	2.812843	-0.01098767
84.70143	2.806739	-0.01709193
84.75143	2.806739	-0.01709193
84.80143	2.796972	-0.01709193
84.85143	2.796972	-0.00610426
84.90143	2.790868	0
84.95143	2.790868	-0.00610426
85.00143	2.796972	-0.01709193
85.05143	2.76523	-0.01709193
85.10143	2.776218	-0.01709193
85.15143	2.770113	-0.01098767
85.20143	2.76523	-0.01098767
85.25143	2.760347	-0.02685875
85.30143	2.760347	-0.02197534
85.35143	2.770113	-0.00610426
85.40143	2.754242	-0.01709193
85.45143	2.760347	-0.01709193
85.50143	2.760347	-0.01098767
85.55143	2.754242	-0.00610426
85.60143	2.749359	-0.02197534
85.65143	2.760347	0
85.70143	2.754242	-0.01709193
85.75143	2.738371	-0.01709193
85.80143	2.728605	0
85.85143	2.749359	-0.01709193
85.90143	2.744476	-0.01098767
85.95143	2.733488	-0.01709193
86.00143	2.7225	-0.01098767
86.05143	2.733488	-0.01709193
86.10143	2.733488	-0.01098767
86.15143	2.728605	-0.01098767
86.20143	2.717617	-0.01709193
86.25143	2.712734	-0.00610426
86.30143	2.7225	-0.01098767
86.35143	2.706629	-0.00610426
86.40143	2.701746	-0.00610426
86.45143	2.706629	-0.00610426
86.50143	2.696862	-0.01709193
86.55143	2.696862	-0.01098767
86.60143	2.701746	-0.01709193
86.65143	2.696862	-0.01098767
86.70143	2.696862	-0.01098767
86.75143	2.701746	-0.00610426
86.80143	2.706629	-0.01709193
86.85143	2.685875	-0.01709193
86.90143	2.690758	-0.01098767
86.95143	2.690758	-0.00610426
87.00143	2.690758	-0.01098767
87.05143	2.685875	-0.02197534
87.10143	2.685875	-0.00610426
87.15143	2.680991	-0.01709193
87.20143	2.680991	-0.01098767
87.25143	2.66512	0
87.30143	2.66512	-0.01709193
87.35143	2.66512	-0.01709193
87.40143	2.670004	-0.00610426
87.45143	2.670004	-0.01709193
87.50143	2.654133	0
87.55143	2.670004	-0.01709193
87.60143	2.66512	-0.01098767
87.65143	2.659016	-0.01709193
87.70143	2.66512	-0.01098767
87.75143	2.659016	-0.01098767
87.80143	2.643145	-0.01709193
87.85143	2.654133	-0.01098767
87.90143	2.659016	0
87.95143	2.66512	-0.01098767
88.00143	2.649249	-0.01098767
88.05143	2.638262	-0.01098767
88.10143	2.649249	-0.01098767
88.15143	2.643145	0
88.20143	2.643145	-0.00610426
88.25143	2.649249	-0.00610426
88.30143	2.643145	-0.01098767
88.35143	2.633378	-0.00610426
88.40143	2.638262	-0.02197534
88.45143	2.638262	-0.01098767
88.50143	2.638262	-0.00610426
88.55143	2.627274	-0.00610426
88.60143	2.627274	-0.01098767
88.65143	2.622391	0
88.70143	2.633378	-0.01709193
88.75143	2.633378	-0.01098767
88.80143	2.633378	0.00488341
88.85143	2.643145	-0.01098767
88.90143	2.643145	-0.00610426
88.95143	2.633378	0
89.00143	2.643145	-0.01098767
89.05143	2.649249	-0.01709193
89.10143	2.643145	0
89.15143	2.638262	0
89.20143	2.649249	-0.00610426
89.25143	2.638262	-0.00610426
89.30143	2.643145	-0.00610426
89.35143	2.633378	-0.01098767
89.40143	2.649249	0
89.45143	2.643145	0
89.50143	2.638262	-0.00610426
89.55143	2.638262	0
89.60143	2.654133	0
89.65143	2.633378	0
89.70143	2.633378	0
89.75143	2.638262	-0.00610426
89.80143	2.633378	-0.01709193
89.85143	2.622391	-0.00610426
89.90143	2.638262	-0.00610426
89.95143	2.638262	-0.00610426
90.00143	2.633378	-0.01098767
90.05143	2.643145	-0.01098767
90.10143	2.638262	-0.02197534
90.15143	2.638262	-0.01098767
90.20143	2.649249	-0.01098767
90.25143	2.649249	-0.01098767
90.30143	2.654133	-0.01098767
90.35143	2.638262	-0.01098767
90.40143	2.643145	-0.01709193
90.45143	2.643145	-0.01098767
90.50143	2.638262	-0.01098767
90.55143	2.638262	-0.01709193
90.60143	2.649249	-0.00610426
90.65143	2.659016	-0.01098767
90.70143	2.659016	-0.00610426
90.75143	2.670004	-0.01709193
90.80143	2.66512	-0.01098767
90.85143	2.66512	-0.00610426
90.90143	2.654133	-0.02197534
90.95143	2.674887	-0.01098767
91.00143	2.66512	-0.00610426
91.05143	2.659016	0
91.10143	2.66512	-0.00610426
91.15143	2.659016	-0.00610426
91.20143	2.670004	-0.00610426
91.25143	2.674887	-0.01098767
91.30143	2.66512	-0.01098767
91.35143	2.674887	-0.00610426
91.40143	2.680991	-0.00610426
91.45143	2.680991	-0.01098767
91.50143	2.690758	0
91.55143	2.685875	-0.01709193
91.60143	2.690758	-0.01098767
91.65143	2.685875	-0.00610426
91.70143	2.696862	-0.00610426
91.75143	2.690758	0.00488341
91.80143	2.696862	-0.00610426
91.85143	2.701746	-0.00610426
91.90143	2.706629	0
91.95143	2.685875	0
92.00143	2.706629	0
92.05143	2.717617	0
92.10143	2.701746	-0.01098767
92.15143	2.7225	0
92.20143	2.7225	-0.01098767
92.25143	2.733488	0
92.30143	2.738371	0
92.35143	2.733488	-0.00610426
92.40143	2.733488	-0.01098767
92.45143	2.744476	-0.00610426
92.50143	2.749359	0.00976682
92.55143	2.749359	-0.00610426
92.60143	2.754242	-0.00610426
92.65143	2.76523	0
92.70143	2.760347	-0.01098767
92.75143	2.760347	-0.01098767
92.80143	2.76523	0
92.85143	2.754242	0.00488341
92.90143	2.781101	-0.00610426
92.95143	2.770113	0
93.00143	2.781101	0
93.05143	2.790868	0.00976682
93.10143	2.812843	0
93.15143	2.817727	0.00976682
93.20143	2.82261	0
93.25143	2.844585	0.00976682
93.30143	2.838481	0.01587108
93.35143	2.844585	0.00488341
93.40143	2.844585	0.00488341
93.45143	2.86534	0.02563789
93.50143	2.860457	0.00488341
93.55143	2.86534	0.01587108
93.60143	2.876328	0.02075449
93.65143	2.886095	0.01587108
93.70143	2.881211	0.01587108
93.75143	2.86534	0.01587108
93.80143	2.886095	0.00976682
93.85143	2.901966	0.01587108
93.90143	2.90807	0.02563789
93.95143	2.892199	0.00976682
94.00143	2.901966	0.02563789
94.05143	2.923941	0.01587108
94.10143	2.917837	0.01587108
94.15143	2.912953	0.00488341
94.20143	2.917837	0.00976682
94.25143	2.917837	0.00488341
94.30143	2.912953	0.00488341
94.35143	2.90807	0.00976682
94.40143	2.912953	0.00976682
94.45143	2.90807	0
94.50143	2.912953	0
94.55143	2.912953	-0.00610426
94.60143	2.897082	-0.00610426
94.65143	2.901966	-0.00610426
94.70143	2.901966	-0.01098767
94.75143	2.886095	-0.01098767
94.80143	2.90807	-0.01098767
94.85143	2.886095	-0.02197534
94.90143	2.897082	-0.02197534
94.95143	2.892199	-0.03296301
95.00143	2.886095	-0.02685875
95.05143	2.881211	-0.03784642
95.10143	2.892199	-0.02685875
95.15143	2.886095	-0.02685875
95.20143	2.886095	-0.03296301
95.25143	2.881211	-0.04272982
95.30143	2.881211	-0.05371749
95.35143	2.876328	-0.04272982
95.40143	2.886095	-0.04272982
95.45143	2.870224	-0.04883409
95.50143	2.881211	-0.03296301
95.55143	2.892199	-0.05371749
95.60143	2.886095	-0.05371749
95.65143	2.897082	-0.04883409
95.70143	2.90807	-0.05371749
95.75143	2.912953	-0.04883409
95.80143	2.897082	-0.03296301
95.85143	2.917837	-0.04883409
95.90143	2.917837	-0.04883409
95.95143	2.917837	-0.04272982
96.00143	2.928824	-0.03296301
96.05143	2.933708	-0.03784642
96.10143	2.939812	-0.05371749
96.15143	2.944695	-0.03296301
96.20143	2.960567	-0.03784642
96.25143	2.960567	-0.04272982
96.30143	2.96545	-0.03296301
96.35143	2.970333	-0.03296301
96.40143	2.96545	-0.03296301
96.45143	2.986204	-0.02197534
96.50143	2.981321	-0.02197534
96.55143	2.992309	-0.01709193
96.60143	2.997192	-0.02685875
96.65143	3.002075	-0.02685875
96.70143	3.017946	-0.01098767
96.75143	3.013063	-0.02197534
96.80143	3.013063	-0.02685875
96.85143	3.039922	-0.01098767
96.90143	3.028934	-0.01098767
96.95143	3.033818	-0.01709193
97.00143	3.028934	-0.00610426
97.05143	3.028934	-0.00610426
97.10143	3.039922	-0.01098767
97.15143	3.039922	-0.01098767
97.20143	3.049689	-0.01709193
97.25143	3.044805	-0.01098767
97.30143	3.055793	-0.01098767
97.35143	3.055793	-0.01098767
97.40143	3.06556	-0.00610426
97.45143	3.071664	-0.01098767
97.50143	3.060676	-0.00610426
97.55143	3.06556	-0.00610426
97.60143	3.06556	-0.01098767
97.65143	3.071664	-0.00610426
97.70143	3.06556	-0.01098767
97.75143	3.071664	0
97.80143	3.071664	-0.01098767
97.85143	3.071664	-0.02197534
97.90143	3.071664	-0.01709193
97.95143	3.06556	-0.01709193
98.00143	3.071664	-0.01098767
98.05143	3.060676	-0.00610426
98.10143	3.076547	0
98.15143	3.06556	-0.01098767
98.20143	3.071664	-0.01098767
98.25143	3.060676	-0.02197534
98.30143	3.060676	-0.01709193
98.35143	3.076547	-0.03296301
98.40143	3.06556	-0.01098767
98.45143	3.071664	-0.00610426
98.50143	3.071664	-0.01098767
98.55143	3.071664	0
98.60143	3.076547	-0.00610426
98.65143	3.076547	-0.01098767
98.70143	3.081431	-0.01098767
98.75143	3.071664	-0.01098767
98.80143	3.06556	-0.01098767
98.85143	3.06556	-0.01098767
98.90143	3.076547	-0.01098767
98.95143	3.071664	-0.00610426
99.00143	3.060676	-0.00610426
99.05143	3.055793	0
99.10143	3.060676	-0.00610426
99.15143	3.060676	-0.02197534
99.20143	3.060676	-0.01098767
99.25143	3.049689	-0.01098767
99.30143	3.055793	-0.01098767
99.35143	3.055793	-0.00610426
99.40143	3.060676	-0.00610426
99.45143	3.060676	-0.00610426
99.50143	3.060676	-0.01098767
99.55143	3.060676	-0.00610426
99.60143	3.071664	-0.00610426
99.65143	3.06556	0.00488341
99.70143	3.071664	0.00488341
99.75143	3.060676	-0.00610426
99.80143	3.060676	0.00488341
99.85143	3.06556	-0.00610426
99.90143	3.06556	0.00488341
99.95143	3.060676	0.01587108
100.00143	3.071664	0
100.05143	3.06556	0
100.10143	3.081431	0.01587108
100.15143	3.076547	0
100.20143	3.060676	0.02075449
100.25143	3.076547	0.00976682
100.30143	3.076547	0
100.35143	3.071664	0.00488341
100.40143	3.060676	0.01587108
100.45143	3.049689	0.00488341
100.50143	3.044805	0.00488341
100.55143	3.049689	0.02563789
100.60143	3.039922	0.01587108
100.65143	3.039922	0.02075449
100.70143	3.044805	0.01587108
100.75143	3.044805	0.01587108
100.80143	3.044805	0.00976682
100.85143	3.039922	0.00488341
100.90143	3.028934	0.00976682
100.95143	3.039922	0.02075449
101.00143	3.033818	0.00976682
101.05143	3.028934	0.00976682
101.10143	3.033818	0.02075449
101.15143	3.024051	0.00488341
101.20143	3.024051	0.02075449
101.25143	3.002075	0.02075449
101.30143	3.002075	0.00976682
101.35143	2.997192	0.00488341
101.40143	2.981321	0.01587108
101.45143	2.992309	0.00976682
101.50143	2.986204	0
101.55143	2.986204	0.01587108
101.60143	2.992309	-0.00610426
101.65143	2.986204	0
101.70143	2.981321	-0.00610426
101.75143	2.970333	0.00488341
101.80143	2.970333	-0.00610426
101.85143	2.96545	0.00488341
101.90143	2.955683	0.01587108
101.95143	2.96545	0
102.00143	2.960567	0.00976682
102.05143	2.949579	0
102.10143	2.933708	0.00488341
102.15143	2.933708	0
102.20143	2.923941	0
102.25143	2.901966	-0.00610426
102.30143	2.901966	-0.00610426
102.35143	2.892199	-0.00610426
102.40143	2.897082	-0.01098767
102.45143	2.892199	-0.00610426
102.50143	2.892199	-0.01709193
102.55143	2.881211	-0.01098767
102.60143	2.870224	-0.01709193
102.65143	2.881211	0
102.70143	2.870224	-0.01098767
102.75143	2.870224	0
102.80143	2.870224	-0.00610426
102.85143	2.86534	0.00976682
102.90143	2.86534	-0.01098767
102.95143	2.844585	-0.00610426
103.00143	2.849469	-0.01098767
103.05143	2.838481	-0.01098767
103.10143	2.833598	-0.00610426
103.15143	2.838481	-0.01098767
103.20143	2.82261	0
103.25143	2.82261	0
103.30143	2.806739	-0.00610426
103.35143	2.817727	-0.01709193
103.40143	2.806739	-0.01098767
103.45143	2.796972	-0.02197534
103.50143	2.796972	-0.02197534
103.55143	2.790868	-0.01098767
103.60143	2.781101	-0.01098767
103.65143	2.785985	-0.01709193
103.70143	2.770113	-0.01709193
103.75143	2.776218	-0.02197534
103.80143	2.76523	-0.01098767
103.85143	2.76523	-0.01709193
103.90143	2.76523	-0.02197534
103.95143	2.760347	-0.01098767
104.00143	2.760347	-0.01709193
104.05143	2.760347	-0.02197534
104.10143	2.744476	-0.02197534
104.15143	2.744476	-0.02197534
104.20143	2.738371	-0.01098767
104.25143	2.744476	-0.02685875
104.30143	2.738371	-0.02685875
104.35143	2.728605	-0.02197534
104.40143	2.7225	-0.01709193
104.45143	2.717617	-0.02685875
104.50143	2.728605	-0.02685875
104.55143	2.7225	-0.02197534
104.60143	2.706629	-0.02197534
104.65143	2.701746	-0.02197534
104.70143	2.712734	-0.01709193
104.75143	2.706629	-0.02685875
104.80143	2.701746	-0.01709193
104.85143	2.701746	-0.02197534
104.90143	2.696862	-0.02197534
104.95143	2.690758	-0.02685875
105.00143	2.690758	-0.01709193
105.05143	2.696862	-0.02197534
105.10143	2.696862	-0.02685875
105.15143	2.696862	-0.02685875
105.20143	2.696862	-0.01709193
105.25143	2.701746	-0.02685875
105.30143	2.685875	-0.03296301
105.35143	2.690758	-0.02685875
105.40143	2.690758	-0.02685875
105.45143	2.680991	-0.02197534
105.50143	2.685875	-0.01709193
105.55143	2.696862	-0.02197534
105.60143	2.680991	-0.03784642
105.65143	2.680991	-0.02197534
105.70143	2.670004	-0.02685875
105.75143	2.680991	-0.03296301
105.80143	2.685875	-0.02685875
105.85143	2.674887	-0.01098767
105.90143	2.670004	-0.02197534
105.95143	2.674887	-0.02197534
106.00143	2.670004	-0.02197534
106.05143	2.674887	-0.02197534
106.10143	2.674887	-0.01709193
106.15143	2.680991	-0.01098767
106.20143	2.66512	-0.02197534
106.25143	2.674887	-0.00610426
106.30143	2.680991	-0.02685875
106.35143	2.680991	-0.01709193
106.40143	2.690758	-0.02197534
106.45143	2.680991	-0.01709193
106.50143	2.680991	-0.01098767
106.55143	2.690758	-0.02197534
106.60143	2.680991	-0.01098767
106.65143	2.685875	-0.01709193
106.70143	2.680991	-0.02197534
106.75143	2.696862	-0.01098767
106.80142	2.680991	-0.01709193
106.85142	2.696862	-0.01098767
106.90142	2.696862	-0.02197534
106.95142	2.690758	-0.01709193
107.00142	2.685875	-0.01098767
107.05142	2.701746	-0.01709193
107.10142	2.690758	-0.01098767
107.15142	2.701746	-0.01709193
107.20142	2.701746	-0.02197534
107.25142	2.712734	0
107.30142	2.712734	-0.01098767
107.35142	2.701746	-0.02197534
107.40142	2.706629	-0.00610426
107.45142	2.712734	-0.00610426
107.50142	2.706629	-0.00610426
107.55142	2.706629	-0.00610426
107.60142	2.717617	0
107.65142	2.7225	-0.01098767
107.70142	2.717617	-0.01709193
107.75142	2.728605	0
107.80142	2.717617	-0.00610426
107.85142	2.712734	0.00976682
107.90142	2.7225	-0.00610426
107.95142	2.728605	-0.01098767
108.00142	2.733488	-0.01098767
108.05142	2.733488	0
108.10142	2.738371	-0.00610426
108.15142	2.749359	-0.00610426
108.20142	2.760347	0
108.25142	2.760347	0.00488341
108.30142	2.749359	0.00488341
108.35142	2.749359	-0.00610426
108.40142	2.760347	0
108.45142	2.770113	0
108.50142	2.770113	0.00488341
108.55142	2.776218	0.00488341
108.60142	2.781101	0.00488341
108.65142	2.776218	0.00488341
108.70142	2.796972	0.00488341
108.75142	2.801856	0.00976682
108.80142	2.801856	0
108.85142	2.801856	0.00488341
108.90142	2.796972	0.00976682
108.95142	2.812843	0.00488341
109.00142	2.801856	0
109.05142	2.806739	0.00976682
109.10142	2.801856	0.00488341
109.15142	2.806739	0.00976682
109.20142	2.801856	0
109.25142	2.801856	0
109.30142	2.801856	0.01587108
109.35142	2.812843	0.00488341
109.40142	2.817727	0.00488341
109.45142	2.817727	0.00976682
109.50142	2.817727	0.00976682
109.55142	2.82261	0
109.60142	2.828714	0.00976682
109.65142	2.817727	0.00488341
109.70142	2.817727	0.00976682
109.75142	2.828714	0.01587108
109.80142	2.828714	-0.00610426
109.85142	2.833598	0
109.90142	2.82261	0.00488341
109.95142	2.849469	0
110.00142	2.82261	0.00976682
110.05142	2.82261	0.00488341
110.10142	2.828714	0
110.15142	2.833598	0.00976682
110.20142	2.838481	0
110.25142	2.833598	-0.00610426
110.30142	2.844585	0
110.35142	2.838481	-0.00610426
110.40142	2.838481	0.00488341
110.45142	2.833598	0.01587108
110.50142	2.838481	-0.00610426
110.55142	2.838481	0.00488341
110.60142	2.838481	0.00976682
110.65142	2.838481	0
110.70142	2.838481	-0.00610426
110.75142	2.838481	0.00976682
110.80142	2.82261	0
110.85142	2.828714	0
110.90142	2.833598	0
110.95142	2.828714	0
111.00142	2.838481	-0.01098767
111.05142	2.833598	0.00488341
111.10142	2.833598	0
111.15142	2.838481	-0.00610426
111.20142	2.844585	-0.01709193
111.25142	2.828714	0.00488341
111.30142	2.838481	-0.01098767
111.35142	2.838481	-0.01098767
111.40142	2.844585	-0.00610426
111.45142	2.838481	-0.00610426
111.50142	2.849469	-0.00610426
111.55142	2.844585	-0.00610426
111.60142	2.838481	-0.00610426
111.65142	2.833598	0
111.70142	2.833598	0
111.75142	2.833598	0
111.80142	2.838481	-0.01098767
111.85142	2.838481	0
111.90142	2.833598	-0.01098767
111.95142	2.838481	-0.01709193
112.00142	2.828714	-0.00610426
112.05142	2.828714	-0.01709193
112.10142	2.828714	-0.01098767
112.15142	2.82261	-0.01098767
112.20142	2.833598	-0.00610426
112.25142	2.838481	-0.01098767
112.30142	2.828714	-0.00610426
112.35142	2.82261	-0.00610426
112.40142	2.838481	-0.00610426
112.45142	2.838481	-0.01709193
112.50142	2.833598	-0.01709193
112.55142	2.833598	-0.01098767
112.60142	2.838481	-0.01709193
112.65142	2.828714	-0.01709193
112.70142	2.833598	-0.01709193
112.75142	2.828714	-0.01098767
112.80142	2.838481	-0.01709193
112.85142	2.833598	-0.01709193
112.90142	2.828714	-0.00610426
112.95142	2.849469	-0.01098767
113.00142	2.833598	0
113.05142	2.838481	-0.01709193
113.10142	2.828714	-0.00610426
113.15142	2.838481	-0.01098767
113.20142	2.828714	-0.01709193
113.25142	2.838481	-0.01098767
113.30142	2.82261	-0.01709193
113.35142	2.812843	-0.00610426
113.40142	2.82261	-0.02197534
113.45142	2.828714	-0.01709193
113.50142	2.812843	-0.02685875
113.55142	2.817727	-0.01709193
113.60142	2.806739	-0.02197534
113.65142	2.817727	-0.01098767
113.70142	2.812843	-0.03296301
113.75142	2.806739	-0.02197534
113.80142	2.801856	-0.02685875
113.85142	2.806739	-0.02197534
113.90142	2.82261	-0.02197534
113.95142	2.82261	-0.01709193
114.00142	2.817727	-0.02197534
114.05142	2.812843	-0.02685875
114.10142	2.817727	-0.01709193
114.15142	2.812843	-0.01709193
114.20142	2.812843	-0.02197534
114.25142	2.817727	-0.02197534
114.30142	2.806739	-0.02197534
114.35142	2.812843	-0.02197534
114.40142	2.82261	-0.02197534
114.45142	2.801856	-0.02685875
114.50142	2.812843	-0.02685875
114.55142	2.812843	-0.02685875
114.60142	2.82261	-0.02197534
114.65142	2.801856	-0.01709193
114.70142	2.812843	-0.02685875
114.75142	2.806739	-0.02197534
114.80142	2.806739	-0.01098767
114.85142	2.801856	-0.01709193
114.90142	2.82261	-0.01709193
114.95142	2.817727	-0.03296301
115.00142	2.806739	-0.01709193
115.05142	2.817727	-0.02197534
115.10142	2.817727	-0.02197534
115.15142	2.817727	-0.02197534
115.20142	2.812843	-0.01098767
115.25142	2.82261	-0.01098767
115.30142	2.812843	-0.02197534
115.35142	2.812843	0
115.40142	2.812843	-0.02685875
115.45142	2.82261	-0.02197534
115.50142	2.806739	-0.01709193
115.55142	2.812843	-0.01098767
115.60142	2.812843	-0.01098767
115.65142	2.817727	-0.02685875
115.70142	2.806739	-0.01098767
115.75142	2.812843	-0.02197534
115.80142	2.806739	-0.01709193
115.85142	2.828714	-0.01098767
115.90142	2.817727	-0.01709193
115.95142	2.828714	-0.02685875
116.00142	2.82261	-0.00610426
116.05142	2.82261	-0.01098767
116.10142	2.82261	-0.01709193
116.15142	2.812843	-0.01098767
116.20142	2.817727	-0.02197534
116.25142	2.82261	-0.02197534
116.30142	2.828714	-0.01709193
116.35142	2.817727	-0.01709193
116.40142	2.806739	-0.01098767
116.45142	2.812843	-0.02197534
116.50142	2.82261	-0.01709193
116.55142	2.812843	-0.01098767
116.60142	2.817727	-0.00610426
116.65142	2.812843	-0.01098767
116.70142	2.817727	0
116.75142	2.817727	-0.01709193
116.80142	2.82261	-0.00610426
116.85142	2.828714	-0.01709193
116.90142	2.82261	-0.01709193
116.95142	2.828714	-0.01098767
117.00142	2.817727	-0.01709193
117.05142	2.82261	-0.00610426
117.10142	2.828714	-0.01098767
117.15142	2.817727	-0.01098767
117.20142	2.817727	-0.01709193
117.25142	2.82261	-0.00610426
117.30142	2.82261	0
117.35142	2.82261	-0.00610426
117.40142	2.817727	0.00488341
117.45142	2.817727	-0.01098767
117.50142	2.82261	0
117.55142	2.817727	-0.02197534
117.60142	2.812843	-0.00610426
117.65142	2.812843	-0.01098767
117.70142	2.817727	-0.01709193
117.75142	2.817727	-0.00610426
117.80142	2.812843	-0.01098767
117.85142	2.801856	-0.01098767
117.90142	2.796972	0
117.95142	2.806739	0.00488341
118.00142	2.796972	-0.01098767
118.05142	2.801856	-0.00610426
118.10142	2.801856	0
118.15142	2.801856	-0.01098767
118.20142	2.806739	0
118.25142	2.806739	-0.00610426
118.30142	2.801856	0.00488341
118.35142	2.817727	-0.00610426
118.40142	2.817727	-0.00610426
118.45142	2.796972	0.00976682
118.50142	2.812843	0.00488341
118.55142	2.812843	0
118.60142	2.806739	-0.00610426
118.65142	2.812843	0.00488341
118.70142	2.806739	0.00976682
118.75142	2.812843	0.00976682
118.80142	2.796972	-0.00610426
118.85142	2.806739	0
118.90142	2.801856	0.00488341
118.95142	2.790868	0.00976682
119.00142	2.806739	0.01587108
119.05142	2.806739	0
119.10142	2.806739	0
119.15142	2.796972	-0.00610426
119.20142	2.801856	-0.00610426
119.25142	2.806739	0.00488341
119.30142	2.806739	0.00488341
119.35142	2.806739	0.00976682
119.40142	2.801856	0.00976682
119.45142	2.806739	0.00488341
119.50142	2.796972	0.00976682
119.55142	2.806739	0.00488341
119.60142	2.785985	0.00976682
119.65142	2.785985	0
119.70142	2.796972	0.00976682
119.75142	2.796972	0.00488341
119.80142	2.781101	0.00488341
119.85142	2.785985	0.00488341
119.90142	2.785985	0.00488341
119.95142	2.781101	0.00976682
120.00142	2.770113	0
120.05142	2.781101	0.00488341
120.10142	2.76523	-0.00610426
120.15142	2.76523	0.00488341
120.20142	2.76523	0.00976682
120.25142	2.760347	0
120.30142	2.760347	0.00488341
120.35142	2.754242	0
120.40142	2.76523	0.00488341
120.45142	2.760347	0.00488341
120.50142	2.760347	0.00488341
120.55142	2.760347	0
120.60142	2.749359	0.00488341
120.65142	2.749359	0.00976682
120.70142	2.754242	0
120.75142	2.744476	0
120.80142	2.733488	0.00976682
120.85142	2.738371	0.00488341
120.90142	2.733488	-0.00610426
120.95142	2.738371	-0.00610426
121.00142	2.7225	0.00976682
121.05142	2.7225	0
121.10142	2.712734	0.00488341
121.15142	2.712734	0.00488341
121.20142	2.712734	-0.00610426
121.25142	2.717617	0.00488341
121.30142	2.706629	0.00488341
121.35142	2.706629	-0.00610426
121.40142	2.712734	0
121.45142	2.712734	0.00976682
121.50142	2.706629	0.00488341
